outageId,outageGisId,outageRegionId,outageMunicipality,outageArea,outageCause,numCustomersOut,crewEta,dateServiceOut,dateServiceRestored,estDateServiceRestored,crewEtr,outageLastUpdated,outageRegionName,outageLatitude,outageLongitude,nearestSubstationId,outageToSubstationDistance,substationName,substationCity,typeOfSubstation,statusOfSubstation,substationLatitude,substationLongitude
2535903,2509823.0,521980323,Vancouver,"South of YALE ST, West of RENFREW ST, East of SLOCAN ST, North of TRINITY ST",Planned work being done on our equipment,16,2025-01-09 16:20:00+00:00,2025-01-09 16:15:30+00:00,2025-01-09 20:28:00+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 19:30:24+00:00,Lower Mainland,49.290126,-123.046302,200096,1.157466762860413,TAP200096,VANCOUVER,TAP,IN SERVICE,49.28,-123.05
2536288,2510192.0,1602896846,Campbell River,400 block S ISLAND HWY,Planned work being done on our equipment,2,2025-01-09 16:25:00+00:00,2025-01-09 16:20:26+00:00,2025-01-09 20:36:44+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 16:23:07+00:00,North VI,49.999905,-125.230762,200029,2.623499028472216,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2536776,2510664.0,521980323,Whistler,"South of TOAD HOLLOW CRS, North-West of EASY ST, East of BALSAM WAY",Planned work being done on our equipment,10,2025-01-09 16:35:00+00:00,2025-01-09 16:34:45+00:00,2025-01-09 22:29:33+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09 16:36:13+00:00,Lower Mainland,50.128916,-122.966592,200165,1.1888384841144801,RAINBOW,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.13,-122.95
2536807,2510695.0,848340027,Prince George,"North of SAHLSTRAND RD, South of NORGARD RD",Motor vehicle accident,7,2025-01-09 19:00:00+00:00,2025-01-09 16:35:00+00:00,2025-01-09 21:09:21+00:00,2025-01-09 21:30:00+00:00,2025-01-09 21:30:00+00:00,2025-01-09 20:24:24+00:00,Central Interior,53.450518,-122.604089,200199,44.42207992299719,WILLISTON,NOT AVAILABLE,SUBSTATION,IN SERVICE,53.85,-122.61
2536826,2510714.0,521980323,North Vancouver,600 - 700 block E BRAEMAR RD,Planned work being done on our equipment,14,2025-01-09 16:45:00+00:00,2025-01-09 16:41:20+00:00,2025-01-09 18:36:31+00:00,2025-01-10 03:00:00+00:00,2025-01-10 03:00:00+00:00,2025-01-09 16:55:19+00:00,Lower Mainland,49.345238,-123.055995,200129,2.0528101845713933,LYNN VALLEY,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.33,-123.04
2536828,2510716.0,2072041405,Golden,"600 - 700 block S 11TH ST, 600 block S 12TH ST",Planned work being done on our equipment,28,2025-01-09 16:55:00+00:00,2025-01-09 16:47:47+00:00,2025-01-09 21:09:21+00:00,2025-01-09 22:30:00+00:00,2025-01-09 22:30:00+00:00,2025-01-09 16:54:39+00:00,Okanagan/Kootenay,51.293929,-116.970898,200330,0.8747193590466861,GOLDEN,GOLDEN,SUBSTATION,IN SERVICE,51.29,-116.96
2536830,2510718.0,521980323,Whistler,"9000 block SKIERS REST LANE, 9300 block FLICKER WAY, 9300 block STELLERS WY, 9000 block ARMCHAIR PL, 9000 block SKIERS REST DR, 9200 block QUARRY LN, 9100 block WEDGE CREEK LAN, GREEN RIVER CROSSING, HWY 99 & GREEN RIVER HEATER, 8900 block HWY 99...",Planned work being done on our equipment,131,,2025-01-09 16:48:57+00:00,2025-01-10 00:52:30+00:00,2025-01-10 02:30:00+00:00,2025-01-10 02:30:00+00:00,2025-01-09 22:50:10+00:00,Lower Mainland,50.191058,-122.899269,200165,7.691237332438804,RAINBOW,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.13,-122.95
2536831,2510719.0,521980323,Whistler,West of STELLERS WAY,Planned work being done on our equipment,14,2025-01-09 16:55:00+00:00,2025-01-09 16:51:16+00:00,2025-01-10 00:52:30+00:00,2025-01-10 02:30:00+00:00,2025-01-10 02:30:00+00:00,2025-01-09 22:51:10+00:00,Lower Mainland,50.172211,-122.90586,200165,5.649881299370197,RAINBOW,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.13,-122.95
2536832,2510720.0,2072041405,Vernon,1800 block 20 AVE,Planned work being done on our equipment,2,,2025-01-09 16:51:36+00:00,2025-01-10 02:15:04+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09 23:09:04+00:00,Okanagan/Kootenay,50.256186,-119.255836,200303,1.9614470003314155,VERNON TERMINAL,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.25,-119.23
2536835,2510723.0,1812901382,Central Saanich,"8200 block DERRINBERG RD, 8200 - 8400 block WALLACE DR",Bird contacting our wires,8,2025-01-09 17:50:00+00:00,2025-01-09 16:52:00+00:00,2025-01-09 19:33:26+00:00,2025-01-09 18:20:00+00:00,2025-01-09 18:20:00+00:00,2025-01-09 17:49:06+00:00,South VI,48.60868,-123.413335,200071,2.420769597162182,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2536836,2510724.0,1602896846,Campbell River,1400 - 1600 block CROATION RD,Planned work being done on our equipment,41,2025-01-09 17:00:00+00:00,2025-01-09 16:54:30+00:00,2025-01-09 21:24:53+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 16:57:17+00:00,North VI,50.010375,-125.262517,200029,1.394750468296148,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2536838,2510726.0,521980323,Abbotsford,3200 block MCCALLUM RD,Planned work being done on our equipment,17,2025-01-09 17:00:00+00:00,2025-01-09 16:56:06+00:00,2025-01-09 23:32:59+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 23:13:30+00:00,Lower Mainland,49.060388,-122.293719,200150,0.27438772915715526,ABBOTSFORD,ABBOTSFORD,SUBSTATION,IN SERVICE,49.06,-122.29
2536839,2510727.0,521980323,Vancouver,"North of 11TH AVE, South of BROADWAY , East of CARNARVON ST, West of MACKENZIE ST",Planned work being done on our equipment,13,2025-01-09 17:00:00+00:00,2025-01-09 16:56:50+00:00,2025-01-09 20:28:00+00:00,2025-01-10 00:30:00+00:00,2025-01-10 00:30:00+00:00,2025-01-09 19:30:08+00:00,Lower Mainland,49.262996,-123.170706,200090,2.0848125127684427,SPERLING,VANCOUVER,SUBSTATION,IN SERVICE,49.25,-123.15
2536841,2510729.0,521980323,Sechelt,"South of LEE RD, North of FRANCIS PENINSULA RD, West of IRVINES LANDING RD",Planned work being done on our equipment,404,2025-01-09 17:00:00+00:00,2025-01-09 16:58:50+00:00,2025-01-09 23:10:37+00:00,2025-01-10 01:30:00+00:00,2025-01-10 01:30:00+00:00,2025-01-09 16:59:53+00:00,Lower Mainland,49.643114,-124.056114,200151,7.536951970216732,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
2536849,2510737.0,521980323,Langley,"23200 - 23500 block 34A AVE, 23200 block 34A ST",Planned work being done on our equipment,39,2025-01-09 17:10:00+00:00,2025-01-09 17:09:09+00:00,2025-01-09 22:09:43+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 17:51:49+00:00,Lower Mainland,49.065389,-122.576601,200144,3.8565207013608527,BALFOUR,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.1,-122.58
2536850,2510738.0,521980323,Vancouver,"North of 11TH AVE, West of CAROLINA ST, South of 10TH AVE, East of GUELPH ST",Planned work being done on our equipment,23,2025-01-09 17:10:00+00:00,2025-01-09 17:09:13+00:00,2025-01-09 22:29:33+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09 19:30:14+00:00,Lower Mainland,49.261131,-123.092754,200092,2.1629984267240325,MURRIN,VANCOUVER,SUBSTATION,IN SERVICE,49.28,-123.1
2536851,2510739.0,521980323,North Vancouver,"North of SUNNYCREST DR, South of WAVERTREE RD, West of GLENVIEW CRS, East of HIGHLAND BLV",Animal contacting our wires,14,2025-01-09 17:10:00+00:00,2025-01-09 17:09:31+00:00,2025-01-09 21:32:53+00:00,2025-01-10 02:30:00+00:00,2025-01-10 02:30:00+00:00,2025-01-09 17:10:36+00:00,Lower Mainland,49.345818,-123.092495,202011,2.023476391215946,UNKNOWN202011,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.36,-123.11
2536853,2510741.0,521980323,Surrey,8800 block ROSLIN PL,Planned work being done on our equipment,13,2025-01-09 17:15:00+00:00,2025-01-09 17:15:10+00:00,2025-01-09 23:10:37+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09 17:51:52+00:00,Lower Mainland,49.163913,-122.840234,200001,2.2076747474106906,INGLEDOW,SURREY,SUBSTATION,IN SERVICE,49.16,-122.87
2536854,2510742.0,521980323,University Endowment Lands,"2100 block WESBROOK MALL, 2100 block WESTERN PKY",Planned work being done on our equipment,2,2025-01-09 17:20:00+00:00,2025-01-09 17:17:49+00:00,2025-01-09 23:32:59+00:00,2025-01-09 23:30:00+00:00,2025-01-09 23:30:00+00:00,2025-01-09 22:53:58+00:00,Lower Mainland,49.265348,-123.243692,201917,0.6522335459940201,UBC NORTH CAMPUS,UBC,SUBSTATION,IN SERVICE,49.26,-123.24
2536856,2510744.0,1602896846,Campbell River,700 block S ISLAND HWY,Planned work being done on our equipment,6,2025-01-09 17:30:00+00:00,2025-01-09 17:20:13+00:00,2025-01-10 02:15:04+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-10 00:11:44+00:00,North VI,49.993929,-125.228605,200029,3.277463359895953,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2536861,2510749.0,521980323,Hope,59100 block LAIDLAW RD,Planned work being done on our equipment,1,2025-01-09 17:35:00+00:00,2025-01-09 17:30:30+00:00,2025-01-09 21:09:21+00:00,2025-01-09 21:00:00+00:00,2025-01-09 21:00:00+00:00,2025-01-09 17:31:54+00:00,Lower Mainland,49.344643,-121.590746,200176,5.7176967794555384,TAP200176,NOT AVAILABLE,TAP,IN SERVICE,49.32,-121.66
2536863,2510751.0,1602964060,Prince Rupert,1400 - 1500 block JAMAICA AVE,Planned work being done on our equipment,20,,2025-01-09 17:41:27+00:00,2025-01-09 19:20:56+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 17:42:44+00:00,Northern,54.321904,-130.290083,200237,1.8495848142997284,OLDFIELD,PRINCE RUPERT,SUBSTATION,IN SERVICE,54.31,-130.31
2536864,2510752.0,521980323,Vancouver,"West of CLARENDON ST, North of 49TH AVE, South of 48TH AVE, East of NANAIMO ST",Planned work being done on our equipment,28,2025-01-09 17:45:00+00:00,2025-01-09 17:44:32+00:00,2025-01-09 21:09:21+00:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09 17:45:31+00:00,Lower Mainland,49.225363,-123.057584,200098,1.7074793578112117,MAINWARING,VANCOUVER,SUBSTATION,IN SERVICE,49.23,-123.08
2536868,2510756.0,1602896846,Comox,"West of BEACONSFIELD CRS, East of NOOTKA ST, North of GUTHRIE RD, South of EASTWICKE CRS",Planned work being done on our equipment,73,2025-01-09 17:50:00+00:00,2025-01-09 17:48:22+00:00,2025-01-09 20:11:23+00:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 17:49:31+00:00,North VI,49.690522,-124.919906,200036,4.203638465373523,COMOX,COURTENAY,SUBSTATION,IN SERVICE,49.71,-124.97
2536869,2510757.0,1602896846,Campbell River,600 block S ISLAND HWY,Planned work being done on our equipment,52,2025-01-09 17:50:00+00:00,2025-01-09 17:48:54+00:00,2025-01-10 00:52:30+00:00,2025-01-10 00:30:00+00:00,2025-01-10 00:30:00+00:00,2025-01-09 22:58:56+00:00,North VI,49.995796,-125.230454,200029,3.0322471013845833,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2536873,2510761.0,1812901382,Duncan,"North of WILDER RD, East of TELEGRAPH RD",Planned work being done on our equipment,182,2025-01-09 17:55:00+00:00,2025-01-09 17:51:30+00:00,2025-01-09 20:36:44+00:00,2025-01-09 23:00:00+00:00,2025-01-09 23:00:00+00:00,2025-01-09 17:54:23+00:00,South VI,48.717058,-123.568632,201797,3.3584724104326518,UNKNOWN201797,NOT AVAILABLE,SUBSTATION,IN SERVICE,48.73,-123.61
2536872,2510760.0,2072041405,Cranbrook,3700 block MISSION WYCLIFFE RD,Planned work being done on our equipment,1,2025-01-09 17:55:00+00:00,2025-01-09 17:51:35+00:00,2025-01-09 20:28:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 18:23:01+00:00,Okanagan/Kootenay,49.61519,-115.803533,200321,8.93050403425762,JOSEPH CREEK,CRANBROOK,SUBSTATION,IN SERVICE,49.54,-115.76
2536880,2510768.0,2072041405,"Peachland, Summerland, West Kelowna","North of 97 HWY, South of ELLIOTT RD, East of PRINCETON AVE, West of HWY 97",Tree down across our wires,2747,2025-01-09 18:40:00+00:00,2025-01-09 17:54:00+00:00,2025-01-09 19:20:56+00:00,2025-01-09 19:05:00+00:00,2025-01-09 19:05:00+00:00,2025-01-09 18:50:16+00:00,Okanagan/Kootenay,49.666101,-119.757203,200296,22.699851296155447,WESTBANK,WESTBANK,SUBSTATION,IN SERVICE,49.85,-119.62
2536875,2510763.0,521980323,Coquitlam,"East of LINTON ST, South of WINSLOW AVE, North of AUSTIN AVE, West of DRAYCOTT ST",Planned work being done on our equipment,53,2025-01-09 17:55:00+00:00,2025-01-09 17:54:07+00:00,2025-01-09 19:33:26+00:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 17:55:24+00:00,Lower Mainland,49.25132,-122.838559,202056,2.836014637424782,UNKNOWN202056,COQUITLAM,SUBSTATION,IN SERVICE,49.23,-122.86
2536877,2510765.0,521980323,Port Coquitlam,"South of SALISBURY AVE, West of OXFORD ST, East of MANNING AVE, North of LOUGHEED HWY",Planned work being done on our equipment,73,2025-01-09 18:00:00+00:00,2025-01-09 17:55:30+00:00,2025-01-09 19:33:26+00:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 17:57:14+00:00,Lower Mainland,49.270111,-122.771129,202218,1.2955200901423771,UNKNOWN202218,PORT COQUITLAM,SUBSTATION,IN SERVICE,49.26,-122.78
2536882,2510770.0,521980323,Mission,"8100 block COLEMAN ST, 34700 block PAKENHAM PL",Equipment failure,19,2025-01-09 22:05:00+00:00,2025-01-09 17:57:00+00:00,2025-01-09 23:25:16+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 22:05:31+00:00,Lower Mainland,49.149882,-122.262076,200143,4.354201728696982,MISSION,MISSION,SUBSTATION,IN SERVICE,49.14,-122.32
2536883,2510771.0,521980323,Surrey,"East of 152ND ST, West of 156A AVE, South of 114A AVE, North of 112TH AVE",Planned work being done on our equipment,128,2025-01-09 18:05:00+00:00,2025-01-09 17:59:00+00:00,2025-01-09 21:09:21+00:00,2025-01-09 21:00:00+00:00,2025-01-09 21:00:00+00:00,2025-01-09 18:05:40+00:00,Lower Mainland,49.208157,-122.793932,200002,3.9089841169024107,WHALLEY,SURREY,SUBSTATION,IN SERVICE,49.19,-122.84
2536884,2510772.0,521980323,Chilliwack,"45900 block SLEEPY HOLLOW RD, 45900 block GURNEY RD",Planned work being done on our equipment,7,2025-01-09 18:05:00+00:00,2025-01-09 18:00:17+00:00,2025-01-09 23:10:37+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 18:01:33+00:00,Lower Mainland,49.074029,-121.9529,200168,5.769348444065634,ATCHELITZ,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.11,-122.01
2536885,2510773.0,521980323,Powell River,"2700 block TANGLEWOOD RD, 2700 block DUCK LAKE RD",Planned work being done on our equipment,14,2025-01-09 18:05:00+00:00,2025-01-09 18:00:46+00:00,2025-01-09 21:09:21+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 18:01:35+00:00,Lower Mainland,49.789416,-124.453107,200156,3.6104103293199956,TAP200156,NOT AVAILABLE,TAP,IN SERVICE,49.82,-124.47
2536886,2510774.0,1812901382,Victoria,2800 block SHELBOURNE ST,Planned work being done on our equipment,11,2025-01-09 18:05:00+00:00,2025-01-09 18:00:55+00:00,2025-01-09 22:39:02+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 18:05:26+00:00,South VI,48.441232,-123.333393,200068,2.70383422226447,HORSEY,VICTORIA,SUBSTATION,IN SERVICE,48.44,-123.37
2536889,2510777.0,1812901382,Langford,"East of PHIPPS RD, West of VETERANS MEMORIAL PKY, South of MEAFORD AVE, North of LANGFORD PKY",Planned work being done on our equipment,23,2025-01-09 18:05:00+00:00,2025-01-09 18:03:40+00:00,2025-01-10 00:52:30+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 22:59:43+00:00,South VI,48.444127,-123.502483,200065,0.7197530056213328,COLWOOD,LANGFORD,SUBSTATION,IN SERVICE,48.44,-123.51
2536890,2510778.0,1812901382,Sidney,"2500 block BEVAN AVE, 9600 - 9700 block FIRST ST",Planned work being done on our equipment,8,2025-01-09 18:05:00+00:00,2025-01-09 18:04:19+00:00,2025-01-09 18:49:40+00:00,2025-01-09 19:00:00+00:00,2025-01-09 19:00:00+00:00,2025-01-09 18:05:02+00:00,South VI,48.647205,-123.395493,200071,2.6272845495500254,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2536894,2510782.0,1602896846,Port Alberni,"East of SUNSET RD, North-South-West of STIRLING ARM CRS",Planned work being done on our equipment,3,2025-01-09 18:10:00+00:00,2025-01-09 18:07:56+00:00,2025-01-09 21:32:53+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 21:09:24+00:00,North VI,49.262281,-124.957199,200040,6.421273897065198,GREAT CENTRAL,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.32,-124.96
2536895,2510783.0,1812901382,Duncan,"3200 block KIMBERLY DR, 3100 block COWICHAN LAKE RD",Planned work being done on our equipment,5,2025-01-09 18:15:00+00:00,2025-01-09 18:11:54+00:00,2025-01-09 21:47:04+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 21:09:19+00:00,South VI,48.79001,-123.730433,200055,3.4075455629853937,PREVOST,NOT AVAILABLE,SUBSTATION,IN SERVICE,48.82,-123.74
2536897,2510785.0,848340027,Quesnel,South of GRICE RD,Equipment failure,42,2025-01-09 18:40:00+00:00,2025-01-09 18:13:00+00:00,2025-01-10 02:59:56+00:00,2025-01-10 06:00:00+00:00,2025-01-10 06:00:00+00:00,2025-01-09 23:05:35+00:00,Central Interior,53.008354,-122.438991,200195,1.4278404205338782,BARLOW,NOT AVAILABLE,SUBSTATION,IN SERVICE,53.02,-122.43
2536898,2510786.0,521980323,Richmond,"10800 block BRIDGEPORT RD, SE BRIDGEPORT-SHELL",Planned work being done on our equipment,2,,2025-01-09 18:15:25+00:00,2025-01-10 02:15:04+00:00,2025-01-10 02:00:00+00:00,2025-01-10 02:00:00+00:00,2025-01-09 23:14:26+00:00,Lower Mainland,49.192035,-123.102869,200087,1.265311998730779,TAP200087,RICHMOND,TAP,IN SERVICE,49.19,-123.12
2536905,2510793.0,1602896846,Nanaimo,"North of SUMMIT DR, East of OTTER PL, South-West of ROSS RD",Planned work being done on our equipment,19,2025-01-09 18:30:00+00:00,2025-01-09 18:24:30+00:00,2025-01-09 22:09:43+00:00,2025-01-09 22:30:00+00:00,2025-01-09 22:30:00+00:00,2025-01-09 18:36:52+00:00,North VI,49.213808,-124.012964,200045,2.8098943395273577,NORTHFIELD,NANAIMO,SUBSTATION,IN SERVICE,49.19,-124.0
2536906,2510794.0,1602964060,Terrace,4500 block COPPER RIVER RD,Planned work being done on our equipment,1,2025-01-09 18:30:00+00:00,2025-01-09 18:25:56+00:00,2025-01-09 19:33:26+00:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09 18:28:22+00:00,Northern,54.542637,-128.460567,200230,7.371566626891469,TERRACE,NOT AVAILABLE,SUBSTATION,IN SERVICE,54.51,-128.56
2536907,2510795.0,521980323,Coquitlam,"South of QUADLING AVE, North of MESSIER AVE, West of MARMONT ST, East of NELSON ST",Planned work being done on our equipment,26,2025-01-09 18:35:00+00:00,2025-01-09 18:30:17+00:00,2025-01-10 00:52:30+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 22:53:24+00:00,Lower Mainland,49.239798,-122.863709,202056,1.1222760615037963,UNKNOWN202056,COQUITLAM,SUBSTATION,IN SERVICE,49.23,-122.86
2536910,2510798.0,725364552,Kamloops,"4600 block STONEY FLATS RD, 4621 MARTIN CREEK RD",Planned work being done on our equipment,4,2025-01-09 18:35:00+00:00,2025-01-09 18:35:05+00:00,2025-01-09 20:28:00+00:00,2025-01-09 21:30:00+00:00,2025-01-09 21:30:00+00:00,2025-01-09 18:35:46+00:00,Thompson/Shuswap,50.694248,-119.790947,200304,19.682282026903337,MONTE LAKE,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.52,-119.84
2536911,2510799.0,521980323,Hope,"East of REYNOLDS RD, South of TRANS CANADA HWY, North of MTN VALLEY WAY",Planned work being done on our equipment,18,2025-01-09 18:40:00+00:00,2025-01-09 18:37:31+00:00,2025-01-09 22:09:43+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 18:38:27+00:00,Lower Mainland,49.477405,-121.420747,202404,5.986321913592472,AMERICAN CREEK CAPACITOR STATION,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.43,-121.46
2536912,2510800.0,1812901382,Sidney,9600 block FIRST ST,Planned work being done on our equipment,3,2025-01-09 18:50:00+00:00,2025-01-09 18:40:03+00:00,2025-01-09 19:47:07+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 19:17:32+00:00,South VI,48.645219,-123.395532,200071,2.4690586797419742,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2536917,2510805.0,521980323,Abbotsford,2500 block GLADWIN RD,Planned work being done on our equipment,1,2025-01-09 18:55:00+00:00,2025-01-09 18:51:33+00:00,2025-01-09 21:09:21+00:00,2025-01-09 21:00:00+00:00,2025-01-09 21:00:00+00:00,2025-01-09 18:52:38+00:00,Lower Mainland,49.047517,-122.314698,200150,2.2728607833119256,ABBOTSFORD,ABBOTSFORD,SUBSTATION,IN SERVICE,49.06,-122.29
2536921,2510809.0,1602964060,Prince Rupert,"700 block FULTON ST, 700 block TAYLOR ST",Planned work being done on our equipment,17,2025-01-09 19:10:00+00:00,2025-01-09 19:07:23+00:00,2025-01-09 20:11:23+00:00,2025-01-09 21:00:00+00:00,2025-01-09 21:00:00+00:00,2025-01-09 19:20:51+00:00,Northern,54.30742,-130.323712,200237,0.9346566101206293,OLDFIELD,PRINCE RUPERT,SUBSTATION,IN SERVICE,54.31,-130.31
2536923,2510811.0,521980323,Langley,20100 block FRASER HWY,Planned work being done on our equipment,2,2025-01-09 19:15:00+00:00,2025-01-09 19:10:08+00:00,2025-01-09 22:09:43+00:00,2025-01-09 21:30:00+00:00,2025-01-09 21:30:00+00:00,2025-01-09 19:11:40+00:00,Lower Mainland,49.106889,-122.664803,200008,1.3456377589605648,MCLELLAN,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.1,-122.68
2536928,2510816.0,1602964060,Fort Nelson,East of MCCONACHIE CREEK RD,Work being done on our equipment,23,2025-01-09 20:30:00+00:00,2025-01-09 19:18:26+00:00,2025-01-09 21:24:53+00:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09 19:29:46+00:00,Northern,58.904531,-122.765988,200251,20.86775692044496,WESCUP,NOT AVAILABLE,SUBSTATION,IN SERVICE,58.72,-122.7
2536929,2510817.0,1812901382,Sidney,9600 block THIRD ST,Planned work being done on our equipment,4,2025-01-09 19:20:00+00:00,2025-01-09 19:18:28+00:00,2025-01-09 19:47:07+00:00,2025-01-09 19:50:00+00:00,2025-01-09 19:50:00+00:00,2025-01-09 19:20:04+00:00,South VI,48.646206,-123.397428,200071,2.4491109923434022,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2536930,2510818.0,521980323,Langley,26700 block 32A AVE,Planned work being done on our equipment,18,,2025-01-09 19:18:53+00:00,2025-01-10 02:15:04+00:00,2025-01-10 03:00:00+00:00,2025-01-10 03:00:00+00:00,2025-01-09 23:48:28+00:00,Lower Mainland,49.06119,-122.483496,200145,5.515697712042337,GLOUCESTER,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.11,-122.47
2536932,2510820.0,521980323,Coquitlam,"South of LEMAX AVE, East of POIRIER ST, West of LINTON ST, North of AUSTIN AVE",Planned work being done on our equipment,49,2025-01-09 19:25:00+00:00,2025-01-09 19:23:45+00:00,2025-01-09 21:32:53+00:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09 19:26:04+00:00,Lower Mainland,49.250836,-122.843608,202056,2.604607098124181,UNKNOWN202056,COQUITLAM,SUBSTATION,IN SERVICE,49.23,-122.86
